OPDIV,CFDA Number,CFDA Program Title,Award Number,Award Title,Action Date,Recipient Name,City,State,Approp Code,Award Amount
ACF,93575,Child Care and Development Block Grant,20PLMTCCC3,CCC3-2020,4/13/2020,FT PECK TRIBAL COUNCIL ASSINIBOINE SIOUX TRIBES,POPLAR,MT,C3,"$412,388"
ACF,93575,Child Care and Development Block Grant,20PBNCCCC3,CCC3-2020,4/13/2020,EASTERN BAND OF CHEROKEE INDIANS,CHEROKEE,NC,C3,"$369,176"
ACF,93575,Child Care and Development Block Grant,2001NCCCC3,CCC3-2020,4/13/2020,NC ST DEPARTMENT OF HEALTH & HUMAN SERVICES,RALEIGH,NC,C3,"$118,135,976"
ACF,93575,Child Care and Development Block Grant,20PCNDCCC3,CCC3-2020,4/13/2020,TURTLE MOUNTAIN BAND OF CHIPPEWA INDIANS,BELCOURT,ND,C3,"$664,310"
ACF,93575,Child Care and Development Block Grant,2001NDCCC3,CCC3-2020,4/13/2020,ND ST DEPT OF HUMAN SVCS,BISMARCK,ND,C3,"$6,037,905"
ACF,93575,Child Care and Development Block Grant,20PGNDCCC3,CCC3-2020,4/13/2020,SPIRIT LAKE TRIBE,FORT TOTTEN,ND,C3,"$628,837"
ACF,93575,Child Care and Development Block Grant,20PANDCCC3,CCC3-2020,4/13/2020,STANDING ROCK SIOUX TRIBE (ONAP),FT YATES,ND,C3,"$457,664"
ACF,93575,Child Care and Development Block Grant,20PJNDCCC3,CCC3-2020,4/13/2020,THREE AFFILATED TRIBES COMMUNITY ACTION AGENCY,NEW TOWN,ND,C3,"$430,834"
ACF,93575,Child Care and Development Block Grant,20PMNDCCC3,CCC3-2020,4/13/2020,TRENTON INDIAN SERVICE AREA,TRENTON,ND,C3,"$90,295"
ACF,93575,Child Care and Development Block Grant,2001NECCC3,CCC3-2020,4/13/2020,NE ST DEPT OF HEALTH AND HUMAN SERVICES,LINCOLN,NE,C3,"$20,077,074"
ACF,93575,Child Care and Development Block Grant,20PANECCC3,CCC3-2020,4/13/2020,OMAHA TRIBE OF NEBRASKA,MACY,NE,C3,"$167,174"
ACF,93575,Child Care and Development Block Grant,20PENECCC3,CCC3-2020,4/13/2020,SANTEE SIOUX TRIBE OF NEBRASKA,NIOBRARA,NE,C3,"$42,825"
ACF,93575,Child Care and Development Block Grant,20PFNECCC3,CCC3-2020,4/13/2020,PONCA TRIBE OF NEBRASKA,NIOBRARA,NE,C3,"$64,625"
ACF,93575,Child Care and Development Block Grant,20PGNECCC3,CCC3-2020,4/13/2020,WINNEBAGO TRIBE OF NEBRASKA,WINNEBAGO,NE,C3,"$739,125"
ACF,93575,Child Care and Development Block Grant,2001NHCCC3,CCC3-2020,4/13/2020,NH ST DEPARTMENT OF HEALTH & HUMAN SERVICES,CONCORD,NH,C3,"$6,999,268"
ACF,93575,Child Care and Development Block Grant,2001NJCCC3,CCC3-2020,4/13/2020,NJ ST DIVISION OF PUBLIC WELFARE,TRENTON,NJ,C3,"$63,058,005"
ACF,93575,Child Care and Development Block Grant,20PNNMCCC3,CCC3-2020,4/13/2020,PUEBLO DE ACOMA TRIBAL COUNCIL,ACOMITA,NM,C3,"$213,095"
ACF,93575,Child Care and Development Block Grant,20PXNMCCC3,CCC3-2020,4/13/2020,PUEBLO OF SANTA ANA,BERNALILLO,NM,C3,"$21,929"
ACF,93575,Child Care and Development Block Grant,20QANMCCC3,CCC3-2020,4/13/2020,PUEBLO OF SANDIA,BERNALILLO,NM,C3,"$12,512"
ACF,93575,Child Care and Development Block Grant,20PWNMCCC3,CCC3-2020,4/13/2020,PUEBLO DE COCHITI,COCHITI,NM,C3,"$37,408"
ACF,93575,Child Care and Development Block Grant,20PJNMCCC3,CCC3-2020,4/13/2020,PUEBLO OF ISLETA,ISLETA,NM,C3,"$134,152"
ACF,93575,Child Care and Development Block Grant,20PTNMCCC3,CCC3-2020,4/13/2020,PUEBLO OF JEMEZ,JEMEZ PUEBLO,NM,C3,"$102,162"
ACF,93575,Child Care and Development Block Grant,20QHNMCCC3,CCC3-2020,4/13/2020,PUBELO OF LAGUNA DEPT. OF EDUCATION,LAGUNA,NM,C3,"$154,533"
ACF,93575,Child Care and Development Block Grant,20PENMCCC3,CCC3-2020,4/13/2020,MESCALERO APACHE TRIBE,MESCALERO,NM,C3,"$160,853"
ACF,93575,Child Care and Development Block Grant,20PRNMCCC3,CCC3-2020,4/13/2020,PUEBLO OF SAN FELIPE,SAN FELIPE PUEBL,NM,C3,"$119,060"
ACF,93575,Child Care and Development Block Grant,20PONMCCC3,CCC3-2020,4/13/2020,EIGHT NORTHERN INDIANS PUEBLO COUNCIL,SAN JUAN,NM,C3,"$153,630"
ACF,93575,Child Care and Development Block Grant,20PUNMCCC3,CCC3-2020,4/13/2020,PUEBLO OF ZIA INDIAN TRIBE,SAN YSIDRO,NM,C3,"$36,118"
ACF,93575,Child Care and Development Block Grant,20QBNMCCC3,CCC3-2020,4/13/2020,TESUQUE PUEBLO TRIBES,SANTA FE,NM,C3,"$21,413"
ACF,93575,Child Care and Development Block Grant,2001NMCCC3,CCC3-2020,4/13/2020,"NM CHILDREN, YOUTH AND FAMILIES DEPT",SANTA FE,NM,C3,"$29,442,748"
ACF,93575,Child Care and Development Block Grant,20PMNMCCC3,CCC3-2020,4/13/2020,SANTO DOMINGO PUEBLO TRIBE,SANTO DOMINGO,NM,C3,"$269,465"
ACF,93575,Child Care and Development Block Grant,20PZNMCCC3,CCC3-2020,4/13/2020,TAOS PUEBLO,TAOS,NM,C3,"$104,097"
ACF,93575,Child Care and Development Block Grant,20PINMCCC3,CCC3-2020,4/13/2020,PUEBLO OF ZUNI (ONAP),ZUNI,NM,C3,"$345,441"
ACF,93575,Child Care and Development Block Grant,2001NVCCC3,CCC3-2020,4/13/2020,NV ST DEPT OF HEALTH AND HUMAN SERVICES,CARSON CITY,NV,C3,"$32,926,105"
ACF,93575,Child Care and Development Block Grant,20PSNVCCC3,CCC3-2020,4/13/2020,ELY SHOSHONE TRIBE,ELY,NV,C3,"$18,833"
ACF,93575,Child Care and Development Block Grant,20PHNVCCC3,CCC3-2020,4/13/2020,FALLON PAIUTE & SHOSHONE TRIBE,FALLON,NV,C3,"$42,696"
ACF,93575,Child Care and Development Block Grant,20PLNVCCC3,CCC3-2020,4/13/2020,LAS VEGAS PAIUTE TRIBE,LAS VEGAS,NV,C3,"$240,055"
ACF,93575,Child Care and Development Block Grant,20PFNVCCC3,CCC3-2020,4/13/2020,MOAPA BAND OF PAIUTE INDIANS,MOAPA,NV,C3,"$670,115"
ACF,93575,Child Care and Development Block Grant,20PBNVCCC3,CCC3-2020,4/13/2020,PYRAMID LAKE PAIUTE TRIBE,NIXON,NV,C3,"$99,453"
ACF,93575,Child Care and Development Block Grant,20PDNVCCC3,CCC3-2020,4/13/2020,DUCK VALLEY SHOSHONE TRIBE,OWYHEE,NV,C3,"$50,565"
ACF,93575,Child Care and Development Block Grant,20PENVCCC3,CCC3-2020,4/13/2020,INTER-TRIBAL COUNCIL OF NEVADA,RENO,NV,C3,"$837,031"
ACF,93575,Child Care and Development Block Grant,20PPNVCCC3,CCC3-2020,4/13/2020,RENO-SPARKS INDIAN COLONY,RENO,NV,C3,"$36,892"
ACF,93575,Child Care and Development Block Grant,20PBNYCCC3,CCC3-2020,4/13/2020,ST REGIS MOHAWK TRIBE,HOGANSBURG,NY,C3,"$437,284"
ACF,93575,Child Care and Development Block Grant,2001NYCCC3,CCC3-2020,4/13/2020,NY ST OFFICE OF CHILDREN AND FAMILY SERVICES,RENSSELAER,NY,C3,"$163,636,242"
ACF,93575,Child Care and Development Block Grant,20PINYCCC3,CCC3-2020,4/13/2020,"Shinnecock Indian Nation Fund, Inc",S HAMPTON,NY,C3,"$273,979"
ACF,93575,Child Care and Development Block Grant,20PANYCCC3,CCC3-2020,4/13/2020,SENECA NATION OF INDIANS,SALAMANCA,NY,C3,"$320,159"
ACF,93575,Child Care and Development Block Grant,2001OHCCC3,CCC3-2020,4/13/2020,OH ST DEPARTMENT OF  JOB & FAMILY SERVICES,COLUMBUS,OH,C3,"$117,440,585"
ACF,93575,Child Care and Development Block Grant,20QJOKCCC3,CCC3-2020,4/13/2020,CHICKASAW NATION OF INDIANS,ADA,OK,C3,"$3,611,524"
ACF,93575,Child Care and Development Block Grant,20QKOKCCC3,CCC3-2020,4/13/2020,WICHITA & AFFILIATED TRIBES,ANADARKO,OK,C3,"$668,567"
ACF,93575,Child Care and Development Block Grant,20PQOKCCC3,CCC3-2020,4/13/2020,APACHE TRIBE OF OKLAHOMA,ANADARKO,OK,C3,"$32,506"
ACF,93575,Child Care and Development Block Grant,20PWOKCCC3,CCC3-2020,4/13/2020,DELAWARE TRIBE OF WESTERN OKLAHOMA,ANADARKO,OK,C3,"$255,534"
ACF,93575,Child Care and Development Block Grant,20QIOKCCC3,CCC3-2020,4/13/2020,FT SILL APACHE TRIBE OF OKLAHOMA,APACHE,OK,C3,"$7,095"
ACF,93575,Child Care and Development Block Grant,20POOKCCC3,CCC3-2020,4/13/2020,CADDO TRIBE OF OKLAHOMA,BINGER,OK,C3,"$1,232,650"
ACF,93575,Child Care and Development Block Grant,20PNOKCCC3,CCC3-2020,4/13/2020,KIOWA TRIBE OF OKLAHOMA,CARNEGIE,OK,C3,"$407,486"
ACF,93575,Child Care and Development Block Grant,20PBOKCCC3,CCC3-2020,4/13/2020,CHEYENNE & ARAPAHO TRIBES OF OKLAHOMA,CONCHO,OK,C3,"$345,441"
ACF,93575,Child Care and Development Block Grant,20PDOKCCC3,CCC3-2020,4/13/2020,CHOCTAW NATION OF OKLAHOMA,DURANT,OK,C3,"$4,100,921"
ACF,93575,Child Care and Development Block Grant,20QSOKCCC3,CCC3-2020,4/13/2020,KAW NATION OF OKLAHOMA,KAW CITY,OK,C3,"$645,477"
ACF,93575,Child Care and Development Block Grant,20QFOKCCC3,CCC3-2020,4/13/2020,COMANCHE INDIAN TRIBE OF OKLAHOMA,LAWTON,OK,C3,"$170,270"
ACF,93575,Child Care and Development Block Grant,20QMOKCCC3,CCC3-2020,4/13/2020,KICKAPOO TRIBE OF OKLAHOMA,MCLOUD,OK,C3,"$1,201,821"
ACF,93575,Child Care and Development Block Grant,20QROKCCC3,CCC3-2020,4/13/2020,OTTAWA TRIBE OF OKLAHOMA,MIAMI,OK,C3,"$661,988"
ACF,93575,Child Care and Development Block Grant,20QVOKCCC3,CCC3-2020,4/13/2020,PEORIA INDIAN TRIBE OF OKLAHOMA,MIAMI,OK,C3,"$661,988"
ACF,93575,Child Care and Development Block Grant,20QLOKCCC3,CCC3-2020,4/13/2020,SENECA CAYUGA TRIBE OF OKLAHOMA,MIAMI,OK,C3,"$661,988"
ACF,93575,Child Care and Development Block Grant,20RPOKCCC3,CCC3-2020,4/13/2020,SHAWNEE TRIBE,MIAMI,OK,C3,"$661,988"
ACF,93575,Child Care and Development Block Grant,20QQOKCCC3,CCC3-2020,4/13/2020,MIAMI TRIBE OF OKLAHOMA,MIAMI,OK,C3,"$661,988"
ACF,93575,Child Care and Development Block Grant,20QWOKCCC3,CCC3-2020,4/13/2020,MODOC TRIBE OF OKLAHOMA,MIAMI,OK,C3,"$661,988"
ACF,93575,Child Care and Development Block Grant,20QNOKCCC3,CCC3-2020,4/13/2020,THLOPTHLOCCO TRIBAL TOWN,OKEMAH,OK,C3,"$25,798"
ACF,93575,Child Care and Development Block Grant,2001OKCCC3,CCC3-2020,4/13/2020,OK ST DEPARTMENT OF HUMAN SERVICES,OKLAHOMA CITY,OK,C3,"$50,006,265"
ACF,93575,Child Care and Development Block Grant,20PVOKCCC3,CCC3-2020,4/13/2020,MUSCOGEE (CREEK) NATION,OKMULGEE,OK,C3,"$4,375,545"
ACF,93575,Child Care and Development Block Grant,20RFOKCCC3,CCC3-2020,4/13/2020,UNITED KEETOOWAH BAND OF CHEROKEE,PARK HILL,OK,C3,"$507,842"
ACF,93575,Child Care and Development Block Grant,20QZOKCCC3,CCC3-2020,4/13/2020,OSAGE NATION,PAWHUSKA,OK,C3,"$537,124"
ACF,93575,Child Care and Development Block Grant,20RCOKCCC3,CCC3-2020,4/13/2020,PAWNEE TRIBE OF OKLAHOMA,PAWNEE,OK,C3,"$150,534"
ACF,93575,Child Care and Development Block Grant,20PTOKCCC3,CCC3-2020,4/13/2020,IOWA TRIBE OF OKLAHOMA,PERKINS,OK,C3,"$358,856"
ACF,93575,Child Care and Development Block Grant,20QGOKCCC3,CCC3-2020,4/13/2020,PONCA TRIBE OF OKLAHOMA,PONCA CITY,OK,C3,"$156,597"
ACF,93575,Child Care and Development Block Grant,20PZOKCCC3,CCC3-2020,4/13/2020,QUAPAW TRIBE OF OKLAHOMA,QUAPAW,OK,C3,"$661,988"
ACF,93575,Child Care and Development Block Grant,20QUOKCCC3,CCC3-2020,4/13/2020,OTOE-MISSOURI TRIBE OF OKLAHOMA,RED ROCK,OK,C3,"$140,215"
ACF,93575,Child Care and Development Block Grant,20PJOKCCC3,CCC3-2020,4/13/2020,ABSENTEE SHAWNEE TRIBE,SHAWNEE,OK,C3,"$1,146,612"
ACF,93575,Child Care and Development Block Grant,20PYOKCCC3,CCC3-2020,4/13/2020,CITIZEN BAND OF POTAWATOMI INDIANS OF OKLAHOMA,SHAWNEE,OK,C3,"$2,615,446"
ACF,93575,Child Care and Development Block Grant,20PLOKCCC3,CCC3-2020,4/13/2020,SAC & FOX NATION,STROUD,OK,C3,"$615,551"
ACF,93575,Child Care and Development Block Grant,20PHOKCCC3,CCC3-2020,4/13/2020,CHEROKEE NATION OF OKLAHOMA,TAHLEQUAH,OK,C3,"$13,316,899"
ACF,93575,Child Care and Development Block Grant,20QAOKCCC3,CCC3-2020,4/13/2020,TONKAWA TRIBE OF OKLAHOMA,TONKAWA,OK,C3,"$65,657"
ACF,93575,Child Care and Development Block Grant,20QXOKCCC3,CCC3-2020,4/13/2020,KIALEGE TRIBAL TOWN OF OKLAHOMA,WETUMKA,OK,C3,"$26,443"
ACF,93575,Child Care and Development Block Grant,20QYOKCCC3,CCC3-2020,4/13/2020,ALABAMA-QUASSARTE TRIBAL TOWN,WETUMKA,OK,C3,"$62,561"
ACF,93575,Child Care and Development Block Grant,20PROKCCC3,CCC3-2020,4/13/2020,SEMINOLE NATION OF OKLAHOMA,WEWOKA,OK,C3,"$900,237"
ACF,93575,Child Care and Development Block Grant,20QPOKCCC3,CCC3-2020,4/13/2020,WYANDOTTE TRIBE OF OKLAHOMA,WYANDOTTE,OK,C3,"$661,988"
ACF,93575,Child Care and Development Block Grant,20PCORCCC3,CCC3-2020,4/13/2020,BURNS PAIUTE TRIBE,BURNS,OR,C3,"$6,579"
ACF,93575,Child Care and Development Block Grant,20PHORCCC3,CCC3-2020,4/13/2020,KLAMATH TRIBE (ONAP),CHILOQUIN,OR,C3,"$115,319"
ACF,93575,Child Care and Development Block Grant,20PGORCCC3,CCC3-2020,4/13/2020,COQUILLE INDIAN TRIBE,COOS BAY,OR,C3,"$18,446"
ACF,93575,Child Care and Development Block Grant,20PJORCCC3,CCC3-2020,4/13/2020,"CONFEDERATED TRIBES OF COOS, LOWER UMPQUA & SIUSLAW",COOS BAY,OR,C3,"$15,221"
ACF,93575,Child Care and Development Block Grant,20PIORCCC3,CCC3-2020,4/13/2020,CONFEDERATED TRIBES OF THE GRAND COMMUNITY,GRAND RONDE,OR,C3,"$103,839"
ACF,93575,Child Care and Development Block Grant,20PDORCCC3,CCC3-2020,4/13/2020,CONFEDERATED TRIBES OF THE UMATILLA INDIAN RESERVATION,PENDLETON,OR,C3,"$139,699"
ACF,93575,Child Care and Development Block Grant,20PLORCCC3,CCC3-2020,4/13/2020,COW CREEK BAND OF UMPQUA TRIBE OF INDIANS,ROSEBURG,OR,C3,"$18,188"
ACF,93575,Child Care and Development Block Grant,2001ORCCC3,CCC3-2020,4/13/2020,OR ST DEPARTMENT OF EDUCATION,SALEM,OR,C3,"$38,595,401"
ACF,93575,Child Care and Development Block Grant,20PFORCCC3,CCC3-2020,4/13/2020,CONFEDERATED TRIBES OF SILETZ,SILETZ,OR,C3,"$126,670"
ACF,93575,Child Care and Development Block Grant,20PBORCCC3,CCC3-2020,4/13/2020,CONFEDERATED TRIBES OF THE WARM SPRINGS RES OF OREGON,WARM SPRINGS,OR,C3,"$188,716"
ACF,93575,Child Care and Development Block Grant,2001PACCC3,CCC3-2020,4/13/2020,PA ST DEPARTMENT OF PUBLIC WELFARE,HARRISBURG,PA,C3,"$106,397,624"
ACF,93575,Child Care and Development Block Grant,2001PRCCC3,CCC3-2020,4/13/2020,Administration for Integral Child Care and Development,SAN JUAN,PR,C3,"$30,959,151"
ACF,93575,Child Care and Development Block Grant,20PARICCC3,CCC3-2020,4/13/2020,"NARRAGANSETT TRIBE OF INDIANS, INC",CHARLESTOWN,RI,C3,"$47,985"
ACF,93575,Child Care and Development Block Grant,2001RICCC3,CCC3-2020,4/13/2020,RI ST DEPARTMENT OF HUMAN SERVICES,CRANSTON,RI,C3,"$8,165,854"
ACF,93575,Child Care and Development Block Grant,20PASCCCC3,CCC3-2020,4/13/2020,CATAWBA INDIAN NATION HEAD START,CATAWBA,SC,C3,"$382,462"
ACF,93575,Child Care and Development Block Grant,2001SCCCC3,CCC3-2020,4/13/2020,SC ST DEPARTMENT OF SOCIAL SERVICES,COLUMBIA,SC,C3,"$63,641,788"
ACF,93575,Child Care and Development Block Grant,20PGSDCCC3,CCC3-2020,4/13/2020,CHEYENNE RIVER SIOUX TRIBE (ANA),EAGLE BUTTE,SD,C3,"$497,652"
ACF,93575,Child Care and Development Block Grant,20PASDCCC3,CCC3-2020,4/13/2020,FLANDREAU SANTEE SIOUX TRIBE,FLANDREAU,SD,C3,"$52,371"
ACF,93575,Child Care and Development Block Grant,20PLSDCCC3,CCC3-2020,4/13/2020,CROW CREEK SIOUX TRIBE,FORT THOMPSON,SD,C3,"$76,363"
ACF,93575,Child Care and Development Block Grant,20PJSDCCC3,CCC3-2020,4/13/2020,LOWER BRULE SIOUX TRIBE,LOWER BRULE,SD,C3,"$107,322"
ACF,93575,Child Care and Development Block Grant,20POSDCCC3,CCC3-2020,4/13/2020,YANKTON SIOUX TRIBE OF BUSINESS & CLAIMS CMTY (ONAP),MARTY,SD,C3,"$375,238"
ACF,93575,Child Care and Development Block Grant,2001SDCCC3,CCC3-2020,4/13/2020,"SD ST DEPARTMENT OF SOCIAL SVCS, DIV OF THE SECRETARY",PIERRE,SD,C3,"$9,020,707"
ACF,93575,Child Care and Development Block Grant,20PFSDCCC3,CCC3-2020,4/13/2020,OGLALA SIOUX TRIBE,PINE RIDGE,SD,C3,"$1,652,132"
ACF,93575,Child Care and Development Block Grant,20PYSDCCC3,CCC3-2020,4/13/2020,ROSEBUD SIOUX TRIBE,ROSEBUD,SD,C3,"$783,757"
ACF,93575,Child Care and Development Block Grant,20PPSDCCC3,CCC3-2020,4/13/2020,SISSETON-WAHPETON OYATE OF LAKE TRAVERSE RESERVATION,SISSETON,SD,C3,"$250,116"
ACF,93575,Child Care and Development Block Grant,2001TNCCC3,CCC3-2020,4/13/2020,TN ST DEPARTMENT OF HUMAN SERVICES,NASHVILLE,TN,C3,"$82,385,260"
ACF,93575,Child Care and Development Block Grant,2001TXCCC3,CCC3-2020,4/13/2020,STATE OF TEXAS WORKFORCE COMMISSION,AUSTIN,TX,C3,"$371,663,374"
ACF,93575,Child Care and Development Block Grant,20PCTXCCC3,CCC3-2020,4/13/2020,The Kickapoo Traditional Tribe of Texas,EAGLE PASS,TX,C3,"$39,601"
ACF,93575,Child Care and Development Block Grant,20PBTXCCC3,CCC3-2020,4/13/2020,YSLETA DEL SUR PUEBLO,EL PASO,TX,C3,"$89,521"
ACF,93575,Child Care and Development Block Grant,20PATXCCC3,CCC3-2020,4/13/2020,ALABAMA-COUSHATTA RESERVATION TRIBAL COUNCIL,LIVINGSTON,TX,C3,"$20,252"
ACF,93575,Child Care and Development Block Grant,20PKUTCCC3,CCC3-2020,4/13/2020,NORTHWESTERN BAND OF THE SHOSHONE NATION,BRIGHAM CITY,UT,C3,"$306,099"
ACF,93575,Child Care and Development Block Grant,20PGUTCCC3,CCC3-2020,4/13/2020,PAIUTE INDIAN TRIBE OF UTAH,CEDAR CITY,UT,C3,"$53,274"
ACF,93575,Child Care and Development Block Grant,20PFUTCCC3,CCC3-2020,4/13/2020,UTE INDIAN TRIBE,FORT DUCHESNE,UT,C3,"$199,551"
ACF,93575,Child Care and Development Block Grant,20PJUTCCC3,CCC3-2020,4/13/2020,CONFEDERATED TRIBES OF GOSHUTE,IBAPAH,UT,C3,"$797,430"
ACF,93575,Child Care and Development Block Grant,2001UTCCC3,CCC3-2020,4/13/2020,UT ST DEPT OF WORKFORCE SERVICES,SALT LAKE CITY,UT,C3,"$40,414,976"
ACF,93575,Child Care and Development Block Grant,20AAVACCC3,CCC3-2020,4/13/2020,CHICKAHOMINY INDIAN TRIBE,PROVIDENCE FORGE,VA,C3,"$219,416"
ACF,93575,Child Care and Development Block Grant,2001VACCC3,CCC3-2020,4/13/2020,VA ST DEPARTMENT OF SOCIAL SERVICES,RICHMOND,VA,C3,"$70,799,409"
ACF,93575,Child Care and Development Block Grant,2001VICCC3,CCC3-2020,4/13/2020,VI DEPARTMENT OF HUMAN SERVICES,SAINT THOMAS,VI,C3,"$3,370,051"
ACF,93575,Child Care and Development Block Grant,2001VTCCC3,CCC3-2020,4/13/2020,VT ST AGENCY FOR HUMAN SERVICES,WATERBURY,VT,C3,"$4,410,066"
ACF,93575,Child Care and Development Block Grant,20QIWACCC3,CCC3-2020,4/13/2020,SAMISH INDIAN TRIBE,ANACORTES,WA,C3,"$139,570"
ACF,93575,Child Care and Development Block Grant,20QSWACCC3,CCC3-2020,4/13/2020,STILLAQUAMISH INDIAN TRIBE,ARLINGTON,WA,C3,"$6,579"
ACF,93575,Child Care and Development Block Grant,20PRWACCC3,CCC3-2020,4/13/2020,MUCKLESHOOT INDIAN TRIBE,AUBURN,WA,C3,"$1,729,657"
ACF,93575,Child Care and Development Block Grant,20PTWACCC3,CCC3-2020,4/13/2020,LUMMI INDIAN TRIBAL ENTERPRISES,BELLINGHAM,WA,C3,"$203,550"
ACF,93575,Child Care and Development Block Grant,20QLWACCC3,CCC3-2020,4/13/2020,SAUK SUIATTLE INDIAN TRIBE,DARRINGTON,WA,C3,"$11,093"
ACF,93575,Child Care and Development Block Grant,20QEWACCC3,CCC3-2020,4/13/2020,NOOKSACK TRIBAL COUNCIL,DEMING,WA,C3,"$72,494"
ACF,93575,Child Care and Development Block Grant,20RDWACCC3,CCC3-2020,4/13/2020,SNOQUALMIE INDIAN TRIBE,FALL CITY,WA,C3,"$182,266"
ACF,93575,Child Care and Development Block Grant,20QCWACCC3,CCC3-2020,4/13/2020,WA HOH TRIBAL BUSINESS COMMUNITY,FORKS,WA,C3,"$37,021"
ACF,93575,Child Care and Development Block Grant,20QAWACCC3,CCC3-2020,4/13/2020,PORT GAMBLE S`KLALLAM TRIBE,KINGSTON,WA,C3,"$44,889"
ACF,93575,Child Care and Development Block Grant,20PBWACCC3,CCC3-2020,4/13/2020,SWINOMISH INDIAN TRIBAL COMMUNITY (ONAP),LA CONNER,WA,C3,"$25,669"
ACF,93575,Child Care and Development Block Grant,20RCWACCC3,CCC3-2020,4/13/2020,QUILEUTE INDIAN TRIBE,LAPUSH,WA,C3,"$39,988"
ACF,93575,Child Care and Development Block Grant,20RJWACCC3,CCC3-2020,4/13/2020,COWLITZ COMMUNITY FOUNDATION,LONGVIEW,WA,C3,"$575,305"
ACF,93575,Child Care and Development Block Grant,20PGWACCC3,CCC3-2020,4/13/2020,TULALIP TRIBES,MARYSVILLE,WA,C3,"$390,975"
ACF,93575,Child Care and Development Block Grant,20PDWACCC3,CCC3-2020,4/13/2020,MAKAH INDIAN TRIBE,NEAH BAY,WA,C3,"$77,266"
ACF,93575,Child Care and Development Block Grant,20PEWACCC3,CCC3-2020,4/13/2020,COLVILLE CONFEDERATED TRIBES,NESPELEM,WA,C3,"$178,912"
ACF,93575,Child Care and Development Block Grant,2003WACCC3,CCC3-2020,4/13/2020,"DEPARTMENT OF CHILDREN, YOUTH, AND FAMILIES",OLYMPIA,WA,C3,"$58,657,107"
ACF,93575,Child Care and Development Block Grant,20PPWACCC3,CCC3-2020,4/13/2020,LOWER ELWHA KLALLAM TRIBE,PORT ANGELES,WA,C3,"$104,484"
ACF,93575,Child Care and Development Block Grant,20QJWACCC3,CCC3-2020,4/13/2020,UPPER SKAGIT INDIAN TRIBE,SEDRO WOOLLEY,WA,C3,"$15,737"
ACF,93575,Child Care and Development Block Grant,20QMWACCC3,CCC3-2020,4/13/2020,JAMESTOWN KLALLAM TRIBE,SEQUIM,WA,C3,"$36,247"
ACF,93575,Child Care and Development Block Grant,20PXWACCC3,CCC3-2020,4/13/2020,SKOKOMISH INDIAN TRIBE,SHELTON,WA,C3,"$98,679"
ACF,93575,Child Care and Development Block Grant,20QOWACCC3,CCC3-2020,4/13/2020,SOUTH PUGET INTERTRIBAL PLANNING AGENCY,SHELTON,WA,C3,"$542,412"
ACF,93575,Child Care and Development Block Grant,20PVWACCC3,CCC3-2020,4/13/2020,SUQUAMISH INDIAN TRIBE,SUQUAMISH,WA,C3,"$222,125"
ACF,93575,Child Care and Development Block Grant,20QKWACCC3,CCC3-2020,4/13/2020,PUYALLUP INDIAN TRIBE,TACOMA,WA,C3,"$1,079,536"
ACF,93575,Child Care and Development Block Grant,20PLWACCC3,CCC3-2020,4/13/2020,QUINAULT INDIAN NATION,TAHOLAH,WA,C3,"$81,394"
ACF,93575,Child Care and Development Block Grant,20PIWACCC3,CCC3-2020,4/13/2020,CONFEDERATED TRIBES & BANDS OF THE YAKIMA,TOPPENISH,WA,C3,"$1,015,556"
ACF,93575,Child Care and Development Block Grant,20PZWACCC3,CCC3-2020,4/13/2020,KALISPEL TRIBE OF INDIANS,USK,WA,C3,"$24,638"
ACF,93575,Child Care and Development Block Grant,20PJWACCC3,CCC3-2020,4/13/2020,SPOKANE INDIAN TRIBE,WELLPINIT,WA,C3,"$544,734"
ACF,93575,Child Care and Development Block Grant,20PIWICCC3,CCC3-2020,4/13/2020,RED CLIFF TRIBE,BAYFIELD,WI,C3,"$78,040"
ACF,93575,Child Care and Development Block Grant,20PDWICCC3,CCC3-2020,4/13/2020,HO-CHUNK NATION,BLACK RIVER FALLS,WI,C3,"$95,325"
ACF,93575,Child Care and Development Block Grant,20PEWICCC3,CCC3-2020,4/13/2020,STOCKBRIDGE-MUNSEE TRIBAL COUNCIL,BOWLER,WI,C3,"$23,090"
ACF,93575,Child Care and Development Block Grant,20PPWICCC3,CCC3-2020,4/13/2020,FOREST COUNTY POTAWATOMI COMMUNITY,CRANDON,WI,C3,"$61,142"
ACF,93575,Child Care and Development Block Grant,20PMWICCC3,CCC3-2020,4/13/2020,SOKAOGON CHIPPEWA COMMUNITY TRIBAL COUNCIL,CRANDON,WI,C3,"$32,119"
ACF,93575,Child Care and Development Block Grant,20PHWICCC3,CCC3-2020,4/13/2020,LAC COURTE OREILLES TRIBE,HAYWARD,WI,C3,"$65,012"
ACF,93575,Child Care and Development Block Grant,20PNWICCC3,CCC3-2020,4/13/2020,MENOMINEE INDIAN TRIBE,KESHENA,WI,C3,"$221,996"
ACF,93575,Child Care and Development Block Grant,20PRWICCC3,CCC3-2020,4/13/2020,LAC DU FLAMBEAU BAND OF CHIPPEWA,LAC DU FLAMBEAU,WI,C3,"$115,448"
ACF,93575,Child Care and Development Block Grant,2040WICCC3,CCC3-2020,4/13/2020,Department of Children and Families,MADISON,WI,C3,"$51,639,992"
